epsilon,neighborhood,year,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
1.0,146,2019,9,7,0,0,23,16,12,30,4,0,39,38,0,0,0,0,10,37,0,15,0,0,0,5,0,0,6,1,5,0,45,16,4,3,92,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,5,0,3,26,10,27,0,0,29,0,4,3,19,0,0,33,4,0,42,30,0,0,0,0,0,24,7,16,0,0,0,0,7,0,0,0,15,0,0,0,31,11,11,1,0,0,0,10,3,0,0,0,0,33,22,0,25,16,0,0,0,0,0,18,20,16,1,5,0,0,0,0,89,0,8,0,0,6,0,0,13,0,0,0,0,0,2,8,0,0,10,0,0,1,0,33,11,45,11,0,0,0,0,0,0,0,127,5,18,6,5,3,6,0,65,3,32,9,24,17,0,5,0,5,16
1.0,146,2019,10,0,0,0,0,0,35,3,10,0,13,8,0,0,18,113,8,33,8,0,36,10,17,7,0,0,7,31,0,10,0,0,5,1,20,18,0,0,49,11,42,0,13,12,0,6,0,22,0,0,3,0,66,11,0,55,15,0,4,72,0,0,0,26,0,0,0,0,13,35,21,27,0,20,0,0,7,0,0,3,0,19,0,0,0,0,0,29,0,0,6,0,0,0,0,0,0,26,6,0,0,5,0,25,44,2,0,2,0,0,0,36,6,0,0,0,4,0,0,0,0,0,0,17,0,0,0,26,4,0,27,25,5,0,25,25,0,37,38,0,0,17,0,0,28,0,11,0,32,0,0,37,0,7,103,0,75,33,21,0,0,8,0,0,7,0,52,0,0,0,53,26,0,16,0
1.0,146,2019,11,0,7,0,0,23,0,0,8,35,3,15,39,3,0,0,30,0,0,48,11,3,0,0,5,2,17,5,36,10,0,9,0,0,22,0,23,0,21,12,19,31,6,0,2,39,16,8,0,0,0,29,0,0,3,23,20,7,0,67,56,0,0,0,0,0,0,0,28,22,19,0,2,5,2,22,14,0,0,1,0,0,26,23,10,0,0,0,29,8,0,0,14,0,34,32,0,4,61,19,0,0,0,25,28,0,0,35,28,0,0,0,0,0,29,1,0,0,23,0,14,27,0,0,26,1,0,0,3,3,6,0,0,31,7,0,49,0,0,2,3,3,6,6,0,0,0,0,18,0,0,3,0,10,71,0,37,0,0,35,0,0,3,28,11,4,0,15,7,0,0,38,29,0,11
1.0,146,2019,12,61,0,1,0,0,23,0,0,0,0,0,0,17,22,8,0,0,0,0,0,0,0,2,70,11,0,55,0,0,11,0,0,21,18,0,6,0,0,0,0,0,5,16,0,0,23,0,9,38,25,20,0,0,0,12,23,0,0,0,0,0,38,0,0,0,0,16,0,3,18,19,0,0,0,0,26,0,52,4,0,0,8,3,3,10,86,0,20,12,0,0,0,0,0,0,29,57,0,29,47,0,0,3,0,24,34,0,0,0,0,18,18,38,14,0,12,0,34,58,0,10,0,0,19,31,0,0,0,17,0,47,10,0,29,8,33,0,13,0,134,0,32,58,0,0,0,0,16,0,57,13,9,0,0,21,0,33,3,0,13,0,0,0,8,0,39,5,22,0,0,10,0,0,6
1.0,147,2019,1,0,32,9,0,24,15,26,27,0,18,0,23,8,8,0,0,25,10,0,13,0,0,0,0,0,0,25,0,0,6,0,0,7,0,7,0,41,0,0,0,0,7,17,0,7,24,2,0,9,5,3,23,0,5,7,0,0,6,43,11,0,31,47,26,54,11,0,2,4,0,8,31,0,10,29,0,3,45,0,0,58,19,17,0,0,0,13,1,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,19,1,15,11,0,0,0,10,16,1,0,12,0,0,3,6,8,11,18,0,75,0,0,34,6,0,70,7,2,42,0,0,2,0,0,5,15,0,0,0,0,34,0,19,43,17,6,0,0,0,0,28,0,8,84,13,2,22,2,0,0,0,42,0,1,14,0,0,0,0
1.0,147,2019,2,67,17,30,0,25,4,0,0,0,8,0,0,30,0,23,33,1,0,0,0,0,6,0,0,0,9,21,0,32,24,0,0,97,0,0,3,0,21,0,17,6,16,33,74,0,0,61,34,7,0,0,75,1,12,0,0,0,0,7,40,12,0,16,15,0,0,69,39,28,16,20,0,2,27,0,8,0,0,9,5,7,0,0,0,0,9,0,24,0,65,5,0,24,3,1,0,1,19,30,0,41,0,0,12,0,118,0,4,64,0,1,0,27,18,0,27,0,0,37,0,0,0,0,0,3,43,0,10,0,0,0,25,0,0,31,28,0,2,12,3,2,0,0,42,0,0,0,0,26,19,0,15,3,0,0,17,0,3,0,0,0,3,8,0,6,22,6,0,0,87,0,0,11,0
1.0,147,2019,3,79,1,84,104,27,4,0,0,17,7,32,1,0,46,0,0,0,21,10,0,0,0,0,2,0,0,0,0,0,7,0,9,0,16,0,0,0,0,0,0,0,8,0,0,0,0,10,7,21,27,15,19,0,14,0,0,0,0,0,4,1,0,10,0,0,0,10,13,0,0,8,0,44,0,0,17,29,0,7,0,0,1,0,28,0,0,10,0,28,0,11,0,0,0,0,7,5,23,41,8,0,0,0,0,0,0,42,0,0,25,0,71,0,4,0,0,22,0,0,21,0,11,0,1,41,0,12,32,0,1,0,0,14,7,30,0,0,17,0,0,1,13,0,49,0,8,0,0,63,13,0,0,0,0,0,9,0,41,19,21,11,0,0,16,0,0,0,0,0,6,0,1,0,0
1.0,147,2019,4,0,2,1,0,0,20,0,0,49,17,17,0,16,0,0,0,0,2,0,0,4,0,25,0,17,24,11,6,8,0,0,0,0,90,36,10,0,0,19,23,4,0,23,0,13,0,0,1,0,0,6,0,0,9,0,0,25,11,0,0,0,0,0,1,10,11,0,0,0,0,6,0,0,0,35,48,0,4,0,0,0,20,21,27,1,30,0,0,35,0,4,12,0,27,0,0,0,0,32,12,16,15,0,19,0,0,11,0,0,8,18,0,0,13,50,11,2,0,0,1,18,0,5,20,38,0,9,0,0,5,15,31,0,0,98,0,0,8,0,0,0,25,2,0,3,71,0,31,45,55,0,2,0,0,0,10,0,4,13,12,9,3,0,20,0,21,2,0,0,11,0,0,0,0
1.0,147,2019,5,7,0,0,0,20,24,16,34,28,0,26,0,0,20,0,0,0,0,0,0,0,0,0,26,4,3,23,12,25,5,11,0,0,0,0,0,9,0,18,2,1,0,7,33,15,31,3,0,0,0,0,0,5,19,4,8,0,0,0,11,0,12,0,46,5,14,0,0,0,43,0,0,47,21,66,60,0,0,0,1,0,0,15,0,0,6,0,0,3,0,79,173,0,3,11,0,0,0,1,13,0,17,37,0,7,12,0,0,12,0,0,0,0,17,0,0,76,0,0,0,42,25,0,0,11,0,0,0,1,11,0,2,24,0,0,0,1,5,0,20,13,0,0,9,8,15,0,22,62,7,16,0,41,16,77,0,0,17,21,0,6,4,50,34,0,21,53,0,0,0,0,0,0,67
1.0,147,2019,6,7,25,23,2,18,2,0,0,0,0,0,16,7,0,29,0,0,19,14,0,0,0,0,38,0,25,15,0,0,0,0,88,0,15,64,0,3,21,92,19,0,0,24,30,0,18,36,41,0,1,0,13,0,46,15,61,0,30,6,11,8,42,9,7,13,11,1,0,0,92,0,0,0,24,64,5,0,0,0,0,1,0,0,37,39,0,0,0,0,0,77,4,2,13,0,0,5,0,0,89,0,8,9,32,13,0,0,0,9,16,0,19,0,0,0,0,35,5,6,3,3,4,0,0,27,2,0,34,0,0,0,0,5,0,0,1,0,1,0,0,0,40,107,0,3,29,22,0,16,54,0,0,0,8,0,21,25,0,0,0,4,8,11,5,0,0,0,16,0,0,17,6,0,0
1.0,147,2019,7,0,0,0,10,17,23,27,12,19,12,0,25,14,0,0,0,14,27,24,43,42,5,0,72,0,105,0,0,1,0,0,0,0,0,3,0,0,21,9,66,0,0,21,49,21,4,0,0,17,0,0,6,8,6,0,1,2,15,20,0,55,10,0,20,17,0,32,30,0,0,0,0,31,5,28,0,0,0,6,0,26,13,0,0,12,9,0,15,0,0,37,5,54,0,1,9,29,3,0,43,0,36,12,0,2,27,9,12,38,0,0,0,8,0,0,32,49,0,1,0,0,0,15,0,47,1,0,11,0,0,0,0,40,15,8,10,0,8,34,30,0,8,13,5,0,0,0,0,16,8,123,3,5,5,5,14,0,0,41,10,27,0,0,0,12,10,15,0,0,16,0,0,68,0
1.0,147,2019,8,7,53,0,0,57,8,0,13,0,0,0,0,0,0,0,0,60,3,0,34,0,8,44,0,0,0,14,0,0,13,69,0,0,69,0,0,62,4,0,7,10,0,0,63,18,3,0,6,3,13,0,19,8,0,1,13,1,17,0,11,21,6,72,0,5,0,0,0,0,11,0,5,2,4,15,0,6,7,0,0,15,0,0,4,19,1,35,0,0,0,0,2,0,11,0,4,28,0,29,0,0,9,15,0,10,11,0,0,0,1,0,25,24,0,0,0,0,0,49,0,21,26,0,0,9,0,0,0,0,86,0,0,0,4,0,18,36,73,0,0,11,19,4,82,0,1,0,74,29,40,1,16,1,0,7,22,90,0,41,12,0,0,26,0,6,0,32,19,18,0,0,6,1,0
1.0,147,2019,9,9,0,0,7,0,0,0,0,0,12,3,0,10,0,0,0,0,0,0,0,0,27,12,0,0,0,48,15,27,0,48,0,0,2,8,18,12,88,10,81,0,0,18,0,4,0,0,0,23,20,0,0,11,92,7,2,0,0,0,1,7,3,0,0,3,42,14,6,6,68,0,0,66,0,0,0,21,1,0,0,0,59,0,0,0,0,0,1,33,5,16,0,0,10,0,19,32,3,5,24,0,32,0,0,11,0,0,0,164,0,0,0,8,0,0,0,0,0,7,0,3,8,23,33,38,0,11,18,0,0,0,58,25,15,0,0,11,1,63,0,0,0,0,0,0,0,0,3,23,7,9,0,35,54,0,2,10,0,0,2,17,0,33,14,24,1,0,0,43,12,18,18,11,0
1.0,147,2019,10,0,21,84,1,0,2,0,3,11,35,7,66,33,2,0,23,5,0,0,13,0,3,0,24,0,5,0,0,11,11,0,0,0,0,0,0,0,0,1,0,0,0,10,100,24,3,38,14,20,0,0,0,0,16,1,0,12,46,5,0,0,0,0,0,0,19,4,26,31,13,0,0,0,14,43,0,1,0,0,30,2,0,0,0,0,0,0,0,9,0,11,0,106,0,1,28,40,0,0,0,7,16,24,0,0,30,0,0,0,23,0,0,2,28,3,62,3,1,22,2,0,0,47,0,57,10,0,0,7,0,0,111,0,51,18,0,0,0,0,0,3,35,0,24,12,0,0,7,39,0,13,6,0,3,0,12,0,0,0,0,35,0,0,0,52,0,2,0,6,0,0,2,0,2
1.0,147,2019,11,0,0,0,6,28,7,0,0,14,12,0,19,0,23,0,0,0,0,0,0,0,38,6,2,0,32,0,0,15,26,6,0,0,26,0,0,0,6,0,4,16,26,39,32,0,0,0,0,66,2,18,1,57,0,1,0,37,23,0,0,0,16,0,0,0,1,0,0,7,0,5,11,0,3,0,0,28,32,0,29,11,0,18,0,1,3,4,1,25,0,0,12,6,1,0,0,0,3,84,0,36,0,4,0,22,21,60,19,5,34,0,14,0,2,0,0,3,34,13,9,0,0,3,23,9,17,1,0,0,0,41,24,0,0,0,41,13,20,2,0,0,0,21,0,0,7,11,0,5,0,28,0,0,28,0,0,0,10,0,16,0,0,0,0,39,0,0,5,3,0,73,0,0,35
1.0,147,2019,12,31,0,0,0,89,17,0,0,18,0,0,26,3,0,0,2,12,0,0,35,6,0,7,65,13,6,0,0,0,0,28,0,1,0,3,0,4,0,0,0,29,42,29,34,5,3,0,4,9,24,0,24,4,2,18,38,27,16,0,18,0,35,38,3,0,26,0,44,0,25,0,0,0,0,3,15,0,0,0,3,2,85,0,4,96,1,0,15,0,0,17,0,0,0,0,0,32,0,16,5,4,19,13,0,0,0,0,1,13,0,0,0,0,0,0,0,38,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,8,0,18,55,0,0,1,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,23,0,0,0,0,0,0,8,0,0,0,12,0,0,0,4,27,18,0,23
1.0,148,2019,1,0,0,5,26,1,37,22,0,0,32,0,0,0,0,30,0,0,25,0,0,28,7,3,20,62,0,101,0,0,18,41,0,0,12,0,0,6,2,32,7,0,33,0,0,0,10,13,25,37,2,64,0,75,37,21,61,0,0,0,4,0,15,9,6,0,0,0,0,13,0,12,0,0,0,22,0,20,26,9,93,0,0,0,12,0,0,9,0,0,17,3,2,9,4,0,0,39,13,0,0,19,48,13,10,3,0,8,39,0,1,13,0,0,34,0,0,0,10,2,53,30,19,0,58,14,5,30,0,0,2,34,36,0,0,0,29,0,0,15,22,0,0,6,0,0,0,0,12,39,3,10,0,0,0,2,17,0,0,0,0,30,0,2,0,0,0,32,0,18,2,0,2,0,1
1.0,148,2019,2,0,0,0,0,0,9,0,3,9,23,14,0,10,0,26,0,7,18,46,0,79,0,0,26,0,1,0,1,0,0,38,46,9,17,2,5,41,11,5,7,22,119,9,5,2,21,2,0,0,0,0,0,15,47,0,0,52,0,0,0,31,13,11,5,0,0,3,46,0,0,0,57,0,0,20,7,10,33,24,2,5,0,43,13,22,5,0,0,72,0,21,0,0,3,27,22,36,0,48,12,7,23,9,0,12,0,7,23,0,26,28,0,0,45,0,0,5,28,11,26,0,59,1,2,4,3,0,32,0,0,15,9,24,5,24,0,2,24,17,0,87,0,0,11,8,0,24,53,38,0,5,0,0,0,0,0,0,13,0,6,0,0,7,0,18,0,0,0,10,0,5,9,18,0
1.0,148,2019,3,0,0,0,0,0,0,0,0,0,63,18,14,11,7,0,0,8,0,0,11,83,0,0,0,19,33,21,0,2,0,0,0,33,0,40,22,29,0,57,16,0,1,0,0,10,0,7,0,0,38,43,4,11,30,0,0,2,0,27,5,0,39,6,0,20,26,22,11,6,10,2,0,6,17,106,29,7,0,16,81,0,7,0,0,0,38,0,0,5,24,0,0,0,0,0,7,38,0,24,14,14,19,0,5,3,26,2,6,73,24,48,0,1,0,12,16,0,0,0,5,12,19,0,31,19,0,45,42,0,0,0,0,5,30,21,5,32,0,13,0,10,26,10,0,0,0,21,18,69,8,20,5,10,0,14,10,5,0,0,0,16,62,4,37,46,0,13,0,16,33,0,0,12,0
1.0,148,2019,4,25,0,0,0,0,0,51,20,15,19,7,0,29,0,0,61,18,0,18,19,3,0,0,49,0,47,8,23,0,13,28,9,31,0,3,23,14,11,0,0,25,0,40,8,19,0,52,0,20,73,13,15,13,26,0,0,0,12,10,14,11,8,18,0,0,0,0,46,3,0,11,0,0,0,139,17,0,12,0,0,0,10,2,0,0,9,0,6,0,7,1,4,8,0,0,24,45,2,0,0,0,52,28,17,0,71,8,14,0,0,19,0,35,69,1,0,4,0,0,38,7,0,17,7,0,0,0,40,0,0,0,28,11,0,0,0,0,0,2,20,46,3,0,0,0,0,0,3,102,33,0,0,0,0,0,0,0,30,2,5,10,0,23,11,27,11,0,0,3,0,0,0,71,16
1.0,148,2019,5,0,11,5,0,0,0,24,7,0,78,10,0,0,0,0,0,0,0,28,33,0,0,0,16,0,0,29,0,13,6,1,0,64,12,2,0,12,0,0,62,9,0,42,0,33,0,0,0,10,5,0,0,0,42,16,14,0,28,14,0,0,0,22,0,0,0,0,2,0,0,0,7,0,22,123,24,17,0,31,2,0,28,0,9,20,0,7,0,0,0,6,0,8,11,0,16,52,46,16,24,0,25,10,2,0,0,0,0,0,23,75,14,0,3,0,0,0,10,15,4,10,14,0,5,16,5,4,21,8,0,35,19,0,0,20,0,0,5,7,0,25,0,0,77,0,59,17,0,44,10,0,0,39,5,0,0,0,8,21,0,0,0,0,0,0,15,0,40,0,0,0,0,16,0
1.0,148,2019,6,17,0,0,0,4,0,4,0,0,49,1,18,0,0,20,0,0,2,11,2,0,0,32,33,4,0,0,28,19,0,26,21,24,49,31,20,57,0,49,3,0,0,9,33,19,0,1,5,4,25,42,27,0,74,39,0,0,0,0,6,15,1,18,0,7,0,34,2,6,12,0,0,10,0,77,5,8,0,9,12,33,36,25,37,14,0,0,58,16,0,6,31,9,15,32,28,50,0,2,27,60,33,19,35,0,1,28,10,0,25,0,0,1,21,28,0,0,3,0,28,14,0,0,10,22,6,11,3,56,9,0,0,0,0,5,54,18,14,31,0,0,0,12,0,0,0,72,0,48,0,1,0,31,0,8,15,0,35,0,17,4,4,5,15,0,0,0,3,0,0,28,0,5,10
1.0,148,2019,7,0,8,0,31,31,0,0,0,35,0,1,0,0,16,19,0,41,0,24,0,0,0,0,0,0,5,0,0,0,12,2,17,17,0,0,16,29,0,34,0,5,25,46,46,1,32,5,40,0,0,5,27,0,0,3,0,18,1,0,23,28,6,0,60,0,0,0,18,0,0,0,0,7,0,57,0,0,0,0,2,18,1,0,0,0,35,1,0,0,12,0,17,0,18,51,0,17,25,0,27,26,0,0,23,22,0,15,0,9,4,0,15,0,19,7,0,11,0,0,0,6,0,18,14,0,0,0,16,6,0,82,0,0,0,0,7,12,12,0,48,28,43,0,27,10,23,0,24,17,3,11,0,2,0,47,17,15,27,0,26,2,0,0,6,3,6,2,0,0,19,20,8,30,0
1.0,148,2019,8,37,35,0,0,18,0,29,0,0,80,0,10,0,11,3,42,2,0,10,0,19,0,10,42,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,1,4,33,0,30,0,7,1,16,0,15,24,17,17,24,0,0,4,7,0,0,31,21,0,5,37,1,38,0,0,0,0,0,23,0,109,0,37,2,0,0,35,0,0,0,0,0,0,23,22,0,1,3,0,16,1,0,25,11,28,39,0,29,2,16,0,6,0,0,0,5,43,1,5,56,5,0,3,0,0,17,40,0,0,13,0,0,0,6,4,0,0,0,0,0,0,0,16,0,21,5,3,0,12,0,16,5,0,20,31,11,0,64,0,0,35,0,32,7,29,25,12,0,0,14,29,1,6,0,0,0,29,28,0,0
1.0,148,2019,9,23,19,40,0,25,49,44,20,0,120,0,31,14,20,0,6,11,0,10,0,0,0,20,0,128,18,0,2,7,22,20,29,12,0,14,1,32,35,34,0,15,3,12,0,10,3,34,0,0,0,26,50,0,32,0,0,0,59,0,23,0,10,14,21,0,9,0,0,87,12,0,18,0,1,59,0,63,0,4,0,0,0,37,41,26,0,0,20,0,0,0,7,0,20,13,57,0,0,43,0,1,26,8,28,1,0,24,16,0,13,0,46,0,38,31,0,7,5,31,0,0,14,30,0,40,0,51,24,14,0,0,11,0,0,0,0,0,0,0,0,17,13,0,38,51,3,22,0,28,0,0,0,19,0,0,9,6,2,21,0,6,34,2,0,42,0,2,33,8,0,12,13,0,2
1.0,148,2019,10,0,1,16,0,48,0,0,6,0,9,0,1,0,0,44,23,0,3,8,0,0,0,0,0,12,13,2,0,4,10,0,15,0,29,17,20,3,15,12,0,0,12,7,84,26,0,0,0,0,14,0,8,13,8,31,0,0,10,5,13,0,108,10,21,0,0,0,0,0,11,0,0,26,0,13,0,36,0,5,0,4,56,0,0,2,21,15,0,3,0,0,0,19,28,0,7,36,15,0,0,10,47,16,25,0,18,17,0,0,17,0,15,0,89,0,0,0,29,0,0,0,0,0,0,16,10,7,3,31,0,1,0,0,0,2,68,0,13,0,0,54,0,0,19,0,56,0,66,41,0,34,0,8,0,5,0,16,0,70,7,0,9,9,4,0,0,24,0,0,0,3,8,10,48
1.0,148,2019,11,19,8,0,0,4,15,0,0,0,62,0,0,5,0,13,0,0,0,36,0,0,56,0,0,25,0,21,29,2,34,0,0,16,0,0,39,8,43,0,5,17,6,76,33,9,16,0,2,0,21,13,3,5,17,0,0,0,33,0,0,0,0,0,0,5,22,0,25,16,0,0,0,0,0,0,44,1,24,1,0,42,0,15,16,2,0,0,29,0,9,25,0,10,6,5,33,12,4,95,0,0,29,42,0,10,0,27,18,0,16,20,29,2,47,4,0,0,33,0,0,0,0,0,10,0,0,0,2,0,4,3,3,24,23,0,17,6,20,33,0,89,16,19,13,0,0,8,21,13,25,21,0,20,30,2,0,0,0,0,0,25,2,26,0,28,0,22,0,0,50,34,9,8,18
1.0,148,2019,12,0,5,10,0,0,28,0,0,0,106,0,0,35,57,20,0,19,20,4,0,20,6,0,0,27,46,11,0,3,0,0,0,0,0,0,25,14,2,0,0,0,11,0,0,0,0,0,3,47,0,0,4,0,40,55,19,0,1,55,28,0,21,4,4,12,0,37,0,6,0,0,86,7,56,24,2,0,7,13,0,0,34,8,0,1,0,0,0,0,0,0,0,0,21,3,27,27,0,51,0,0,18,26,0,0,7,0,0,0,8,2,0,0,50,0,0,1,1,31,0,2,23,29,0,0,0,10,0,62,2,3,36,16,16,15,9,0,13,0,0,0,7,0,2,43,0,8,3,61,37,18,0,0,0,0,21,0,0,4,13,22,0,0,0,8,109,18,24,0,40,0,6,0,0
1.0,149,2019,1,21,2,3,0,0,0,0,16,12,0,0,12,2,0,0,35,5,0,0,0,62,24,0,0,9,6,37,22,40,12,0,9,0,0,0,0,0,0,21,2,0,29,40,10,0,8,25,0,0,0,0,12,96,0,0,0,80,18,11,0,17,0,0,83,40,12,0,15,0,63,45,0,0,15,1,24,0,0,16,0,50,0,0,20,0,23,40,42,3,0,24,4,0,9,44,66,12,11,0,0,0,0,15,4,0,0,23,0,6,0,0,0,0,23,0,14,0,3,9,0,24,1,0,0,0,35,0,21,2,0,16,0,0,0,0,33,17,0,6,0,0,0,0,2,0,2,35,0,37,9,0,0,0,0,0,2,0,13,0,12,0,0,48,0,0,0,59,37,0,8,0,0,0,0
1.0,149,2019,2,4,12,9,30,2,0,0,4,0,0,7,9,0,0,0,0,11,45,76,3,4,52,5,0,23,1,0,50,0,0,0,51,0,4,9,6,5,75,35,0,0,25,0,0,0,10,0,0,0,6,103,6,60,32,0,0,71,0,20,0,22,0,0,0,0,23,22,0,7,12,2,35,0,0,76,0,0,40,7,12,11,2,17,0,23,59,3,0,33,0,0,0,21,0,0,3,0,13,16,3,10,0,13,0,10,0,12,6,35,9,0,0,0,0,7,0,0,0,73,0,0,0,7,1,33,0,0,0,0,0,4,9,63,10,0,33,0,0,0,0,0,0,2,0,0,9,0,0,55,0,0,0,0,0,0,0,20,17,2,0,45,0,0,10,30,45,2,0,0,0,2,2,1,0
1.0,149,2019,3,11,0,0,0,0,0,5,13,0,9,9,4,0,0,0,66,0,0,1,0,0,64,0,0,13,0,38,3,21,23,0,26,13,1,1,50,45,2,0,6,0,16,30,20,3,0,3,76,0,32,7,0,22,23,0,5,0,0,0,16,13,0,24,8,0,43,22,7,0,0,0,6,30,0,9,5,0,0,12,0,15,0,43,2,0,0,16,0,0,0,27,4,26,120,2,62,17,14,0,0,0,34,5,4,33,0,21,25,5,0,0,0,37,0,0,0,0,0,17,55,25,13,0,2,0,14,26,0,0,3,0,18,0,0,34,32,28,3,0,0,0,0,21,0,17,21,1,0,49,7,6,29,7,0,0,0,0,7,0,0,19,0,62,0,67,30,0,0,7,0,0,0,0,0
1.0,149,2019,4,24,39,41,0,0,3,39,24,0,32,11,0,74,1,32,0,0,19,16,5,34,0,0,61,0,2,41,13,0,56,7,0,5,35,0,40,0,25,0,71,0,19,0,0,0,17,0,0,0,17,20,132,20,0,0,12,23,0,0,0,5,0,0,9,5,0,2,0,0,9,15,0,0,0,14,10,1,0,0,0,0,49,21,0,13,0,0,10,24,0,0,0,0,0,16,29,0,0,28,0,32,0,3,5,7,14,16,0,0,1,7,0,37,51,5,0,0,8,14,0,12,49,0,88,0,0,0,0,0,5,0,5,19,8,0,43,0,1,0,0,0,0,0,99,0,38,0,0,78,0,64,0,0,0,0,0,0,16,8,0,0,0,5,5,8,2,0,9,10,0,8,47,0,0
1.0,149,2019,5,74,18,2,29,89,83,0,8,11,23,0,0,0,54,0,10,0,0,12,0,10,44,0,0,53,0,70,0,0,0,0,0,4,7,0,0,0,9,0,0,24,2,3,39,27,0,7,23,0,0,8,1,0,0,0,0,5,2,0,0,22,7,0,0,0,0,0,0,6,8,8,16,28,0,0,0,37,0,17,30,7,0,0,4,24,0,6,0,4,46,14,16,0,63,0,0,53,0,0,0,0,7,0,0,0,0,4,0,0,16,8,15,0,0,0,0,0,0,3,3,51,4,0,0,0,0,45,0,0,0,0,0,11,11,7,8,0,22,0,0,50,17,5,2,6,22,10,0,27,4,0,0,14,11,0,22,5,21,0,6,22,5,15,8,4,76,10,0,0,0,2,0,0,0
1.0,149,2019,6,0,5,0,0,9,10,13,0,0,0,0,0,16,6,4,18,0,12,0,0,6,12,31,0,24,0,0,13,0,34,0,0,19,0,0,14,13,0,0,4,30,25,24,45,25,0,0,0,21,0,0,46,0,14,14,47,0,20,23,0,52,0,0,28,0,0,0,0,48,0,0,0,0,0,27,0,5,0,0,0,10,0,0,14,0,0,4,0,0,9,0,0,22,45,0,11,34,1,36,0,15,78,2,27,15,0,4,43,9,0,0,26,40,34,0,0,26,62,6,0,6,4,0,17,25,0,2,6,0,0,0,4,0,0,10,0,8,0,0,0,8,0,19,41,0,61,14,0,52,0,38,12,10,6,3,30,0,31,0,21,1,62,0,1,45,0,0,0,46,33,25,14,0,0
1.0,149,2019,7,93,0,0,7,0,27,20,2,0,0,0,0,0,16,0,35,6,0,0,8,28,0,2,0,69,13,23,1,3,6,4,0,13,24,29,8,22,3,0,0,2,0,0,68,0,0,13,0,0,0,4,4,13,0,0,0,10,0,3,0,0,40,4,0,18,47,0,15,0,4,24,0,0,0,0,22,7,12,0,0,0,0,0,18,16,0,11,0,0,0,4,102,9,28,0,39,50,0,0,0,0,13,20,0,20,23,0,4,0,0,14,12,0,19,53,21,49,0,19,0,6,41,7,5,9,14,5,0,21,0,22,0,0,0,0,0,0,10,8,0,0,14,42,17,9,0,0,0,0,0,42,0,26,28,0,0,32,47,0,0,0,0,7,0,0,0,43,0,0,0,0,73,0,5
1.0,149,2019,8,0,0,0,5,0,8,0,0,0,28,0,0,0,37,6,4,0,14,0,7,0,0,0,105,44,0,0,0,21,4,0,0,40,0,1,17,43,11,0,7,28,17,55,22,10,0,0,0,0,0,0,1,0,41,35,12,12,7,0,26,0,25,66,12,0,0,0,0,14,57,0,14,7,0,0,0,48,1,0,6,12,0,0,22,2,12,71,2,0,71,8,65,0,18,0,15,16,0,4,0,0,0,10,4,0,13,0,5,48,47,13,67,28,17,0,0,14,8,0,0,0,0,18,0,13,0,28,14,0,51,13,7,0,12,2,0,0,1,36,39,1,0,31,0,1,1,0,0,31,35,28,0,8,2,0,3,0,36,1,0,7,0,0,36,54,0,1,44,0,0,0,31,0,0
1.0,149,2019,9,8,3,0,34,0,0,24,0,90,5,0,7,25,0,0,0,7,3,0,0,0,0,4,0,8,0,15,1,10,7,8,9,3,0,44,10,0,15,0,0,1,9,3,12,0,0,12,25,0,26,0,0,17,0,0,0,7,0,12,4,0,10,0,2,0,0,13,15,5,0,0,27,26,0,18,0,0,0,10,0,0,0,28,36,8,31,0,33,0,21,3,3,0,8,9,0,47,13,43,0,2,0,0,0,0,0,20,0,0,0,1,0,1,0,15,62,0,5,48,0,16,0,3,22,58,8,0,0,0,0,0,0,75,8,34,44,0,0,7,0,6,0,0,0,14,5,21,0,85,0,0,35,9,44,0,6,10,20,0,0,0,44,16,13,0,4,19,0,6,0,1,17,6,0
